,Unnamed: 0,course_code,course_class,Rd1_TF,Rd1_rate,Rd2_TF,Rd2_rate,Rd3_TF,Rd3_rate
1932,,QT5201S,L1,,,,,True,0.5
1933,,QT5201V,L1,,,,,False,inf
1934,13.0,RE1706,SA1,True,0.08,True,0.6170212765957447,True,0.625
1935,14.0,RE1707,SA1,False,4.0,False,25.0,False,inf
1936,15.0,RE1707,SA10,False,3.3333333333333335,,,False,inf
1937,16.0,RE1707,SA2,False,2.7142857142857144,False,25.0,False,26.0
1938,17.0,RE1707,SA3,False,5.75,False,20.5,False,inf
1939,1.0,RE1707,SA4,False,4.0,False,20.0,False,inf
1940,2.0,RE1707,SA5,False,2.5384615384615383,,,False,inf
1941,3.0,RE1707,SA6,False,2.6,,,False,inf
1942,4.0,RE1707,SA7,False,2.2,,,False,inf
1943,5.0,RE1707,SA8,False,2.0833333333333335,,,False,28.0
1944,6.0,RE1707,SA9,False,3.5,,,False,inf
1945,7.0,RE2702,SA1,False,1.0851063829787233,True,0.0909090909090909,False,1.5833333333333333
1946,8.0,RE2705,SA1,False,1.018867924528302,True,0.5714285714285714,False,1.7777777777777777
1947,9.0,RE3701,SA1,True,0.2950819672131147,True,0.2608695652173913,False,2.4444444444444446
1948,10.0,RE3701,SA2,True,0.4153846153846154,True,0.625,True,0.5555555555555556
1949,11.0,RE3702,SA1,True,0.5833333333333334,True,0.04,True,0.6666666666666666
1950,12.0,RE3702,SA2,False,1.35,False,8.0,True,0.5
1951,13.0,RE3703,SA1,True,0.5301204819277109,True,0.1282051282051282,True,0.8
1952,14.0,RE3704,SA1,True,0.3734939759036144,True,0.0566037735849056,True,1.0
1953,15.0,RE3803,SA1,True,0.3111111111111111,False,inf,,
1954,16.0,RE3803,SA2,True,0.5208333333333334,True,0.2083333333333333,False,2.0
1955,17.0,RE3805,SA1,True,0.8888888888888888,True,0.5714285714285714,True,0.8571428571428571
1956,1.0,RE3901,SA1,True,0.8867924528301887,True,0.2222222222222222,True,0.8
1957,2.0,RE4701,SA1,True,0.4561403508771929,True,0.0714285714285714,True,0.625
1958,3.0,RE4701,SA2,False,1.7727272727272727,False,3.6,False,1.5
1959,4.0,RE4702,SA1,True,1.0,,,False,2.0
1960,5.0,RE4702,SA2,True,0.95,False,1.6666666666666667,False,1.5
1961,6.0,RE4803,SA1,True,0.8923076923076924,False,1.625,False,inf
1962,,RVX1000,S1,,,True,0.8,True,0.6666666666666666
1963,,RVX1000,S2,,,False,1.1111111111111112,False,1.3333333333333333
1964,,RVX1003,S1,,,False,2.1,False,3.3333333333333335
1965,,RVX1003,S2,,,False,1.8,False,3.6666666666666665
1966,,RVX1003,S3,,,False,3.0,False,6.0
1967,,RVX1005,S1,,,True,0.3,True,0.0833333333333333
1968,,RVX1005,S2,,,True,0.5,True,0.0909090909090909
1969,,RVX1005,S3,,,True,0.7,True,0.6666666666666666
1970,,RVX1005,S4,,,True,0.5,True,1.0
1971,10.0,SC1101E,L1,True,0.3495145631067961,True,0.7101449275362319,False,1.875
1972,11.0,SC2208,L1,True,0.525,True,0.35,True,0.2857142857142857
1973,12.0,SC2209,L1,True,1.0,False,3.0,False,inf
1974,13.0,SC2212,L1,True,0.3066666666666666,True,0.1333333333333333,True,0.1739130434782608
1975,14.0,SC2220,L1,True,0.3222222222222222,True,0.1639344262295081,True,0.2815533980582524
1976,15.0,SC2228,L1,True,0.5,True,0.1304347826086956,True,0.4090909090909091
1977,16.0,SC3101,L1,True,0.3157894736842105,True,0.0769230769230769,True,0.0833333333333333
1978,17.0,SC3206,L1,True,1.0,False,4.0,False,7.0
1979,1.0,SC3211,L1,True,0.225,True,0.0666666666666666,True,0.1379310344827586
1980,2.0,SC3213,L1,True,0.475,True,0.1428571428571428,True,0.1666666666666666
1981,3.0,SC3216,L1,True,0.675,True,0.3125,True,0.3636363636363636
1982,4.0,SC3219,L1,False,1.2666666666666666,False,9.0,False,10.0
1983,5.0,SC4101,L1,True,0.5462184873949579,True,0.074074074074074,True,0.08
1984,6.0,SC4101HM,L1,True,0.075,,,True,0.009009009009009
1985,7.0,SC4202,E1,True,0.5,True,0.3125,True,0.2727272727272727
1986,8.0,SC4202HM,E1,True,0.4666666666666667,,,,
1987,9.0,SC4204,E1,True,0.5666666666666667,True,0.25,True,0.25
1988,10.0,SC4204HM,E1,True,0.3333333333333333,,,,
1989,11.0,SC4218,E1,True,0.4,True,0.6111111111111112,True,0.2222222222222222
1990,12.0,SC4218HM,E1,True,0.2666666666666666,,,True,0.1818181818181818
1991,13.0,SC4219,E1,True,0.7,True,0.5555555555555556,True,0.2
1992,14.0,SC4219HM,E1,True,0.6,True,0.3333333333333333,,
1993,15.0,SC4220,E1,True,0.4666666666666667,True,0.1578947368421052,,
1994,16.0,SC4220HM,E1,True,0.2,True,0.0833333333333333,True,0.0909090909090909
1995,17.0,SC4228,E1,False,1.2,False,1.6666666666666667,False,inf
1996,1.0,SC4228HM,E1,True,0.3333333333333333,True,0.1,True,0.1111111111111111
1997,2.0,SC4880C,E1,True,0.2333333333333333,True,0.0384615384615384,,
1998,3.0,SC4880CHM,E1,True,0.4,,,,
1999,,SC5101R,E1,,,,,False,inf
2000,,SC5209R,E1,,,,,False,inf
2001,,SC5218R,E1,,,,,False,inf
2002,10.0,SE1101E,L1,True,0.0952380952380952,True,0.3636363636363636,True,0.35
2003,11.0,SE2217,L1,True,0.3333333333333333,True,0.2272727272727272,True,0.7692307692307693
2004,12.0,SE2224,E1,True,0.45,True,0.8181818181818182,True,1.0
2005,13.0,SE3211,L1,True,0.15,True,0.2352941176470588,True,0.3125
2006,14.0,SE3214,L1,True,0.7,True,0.6666666666666666,True,1.0
2007,15.0,SE4101,E1,True,0.1,True,0.0555555555555555,True,0.0588235294117647
2008,16.0,SE4212,E1,True,0.2,,,True,0.1666666666666666
2009,17.0,SE4218,E1,True,0.1333333333333333,True,0.0769230769230769,True,0.0833333333333333
2010,1.0,SE4218HM,E1,True,0.2,,,,
2011,,SE4225,E1,,,True,0.0666666666666666,,
2012,4.0,SN1101E,L1,True,0.0666666666666666,True,0.2068965517241379,True,0.3076923076923077
2013,5.0,SN2213,L1,True,0.16,,,True,0.3636363636363636
2014,6.0,SN2271,L1,True,0.075,,,True,0.0526315789473684
2015,7.0,SN2278,E1,True,0.12,True,0.0909090909090909,,
2016,8.0,SN3223,E1,True,0.35,,,,
2017,9.0,SN3275,L1,True,0.0333333333333333,True,0.0666666666666666,True,0.1428571428571428
2018,2.0,SP1541,S01,False,1.2307692307692308,False,4.0,True,1.0
2019,3.0,SP1541,S02,False,1.1428571428571428,False,3.0,True,1.0
2020,4.0,SP1541,S03,False,1.3333333333333333,False,4.0,True,1.0
2021,5.0,SP1541,S04,True,0.6923076923076923,True,0.6,,
2022,6.0,SP1541,S05,True,0.6923076923076923,,,True,0.375
2023,7.0,SP1541,S06,True,0.6428571428571429,True,0.75,True,1.0
2024,8.0,SP1541,S07,True,0.4615384615384615,True,0.625,True,1.0
2025,9.0,SP1541,S08,False,1.0769230769230769,False,2.0,True,1.0
2026,10.0,SP1541,S09,True,1.0,False,1.75,True,1.0
2027,11.0,SP1541,S10,False,1.1538461538461535,False,2.0,True,1.0
2028,12.0,SP1541,S11,False,1.2857142857142858,False,4.0,False,1.3333333333333333
2029,13.0,SP1541,S12,False,1.3846153846153846,False,3.0,True,1.0
2030,14.0,SP1541,S13,False,2.0833333333333335,False,5.0,False,1.6666666666666667
2031,15.0,SP1541,S14,False,1.3333333333333333,False,2.0,True,1.0
2032,16.0,SP1541,S15,False,1.2307692307692308,False,2.5,True,1.0
2033,17.0,SP1541,S16,False,1.3846153846153846,False,2.0,True,1.0
2034,1.0,SP1541,S17,False,1.6923076923076923,False,3.0,True,1.0
2035,2.0,SP1541,S18,False,1.9230769230769231,False,8.0,False,2.0
2036,3.0,SP1541,S19,False,1.8571428571428572,False,7.0,False,3.0
2037,4.0,SP1541,S20,True,0.9285714285714286,False,2.0,True,1.0
2038,5.0,SP1541,S21,False,1.5714285714285714,False,4.0,True,1.0
2039,6.0,SP1541,S22,True,0.4166666666666667,True,0.7142857142857143,True,0.5
2040,7.0,SP1541,S23,True,1.0,True,1.0,True,0.5
2041,8.0,SP1541,S24,True,0.6666666666666666,False,1.5,True,0.6666666666666666
2042,9.0,SP1541,S25,True,0.8461538461538461,False,3.0,True,1.0
2043,10.0,SP1541,S26,True,0.8461538461538461,True,1.0,True,1.0
2044,11.0,SP1541,S27,True,1.0,True,1.0,True,1.0
2045,12.0,SP1541,S28,False,1.3076923076923077,False,2.0,True,1.0
2046,13.0,SP1541,S29,False,1.2307692307692308,False,2.3333333333333335,True,1.0
2047,14.0,SP1541,S30,False,1.2307692307692308,False,3.0,True,1.0
2048,15.0,SP1541X,S1,True,0.9444444444444444,True,1.0,,
2049,16.0,SP1541X,S2,True,0.3333333333333333,True,0.0833333333333333,,
2050,,SP2274,L1,,,True,0.8235294117647058,False,1.1666666666666667
2051,,SP2274,L3,,,True,0.24,True,0.2432432432432432
2052,2.0,SP2402,L1,True,0.4666666666666667,True,0.5142857142857142,True,0.3157894736842105
2053,20.0,SP3203,L1,True,0.625,True,0.0666666666666666,,
2054,2.0,SPH2001,L1,True,0.036144578313253,True,0.4625,True,0.6052631578947368
2055,3.0,SPH2002,L1,True,0.1043478260869565,True,0.3173076923076923,True,0.2647058823529412
2056,,SPH2003,L1,,,True,0.1272727272727272,True,0.0816326530612244
2057,4.0,SPH2004,L1,True,0.05,True,0.5526315789473685,True,0.8235294117647058
2058,5.0,SPH2005,L1,True,0.04,True,0.5,True,0.6428571428571429
2059,,SPH2203,L1,,,True,0.2631578947368421,True,0.0689655172413793
2060,,SPH2301,L1,,,True,0.2333333333333333,,
2061,,SPH2401,L1,,,True,0.5652173913043478,True,0.5454545454545454
2062,6.0,SPH2402,L1,True,0.0204081632653061,True,0.0833333333333333,True,0.0232558139534883
2063,,SPH3101,L1,,,True,0.1470588235294117,,
2064,7.0,SPH3203,L1,True,0.1176470588235294,True,0.1176470588235294,True,0.0625
2065,8.0,SPH3204,L1,True,0.0833333333333333,True,0.375,True,0.7058823529411765
2066,9.0,SPH3401,L1,True,0.0625,True,0.125,True,0.25
2067,10.0,SPH3403,L1,True,0.0526315789473684,True,0.1111111111111111,True,0.125
2068,6.0,ST1131,L1,True,0.4193548387096774,False,1.0201342281879195,False,21.0
2069,7.0,ST2131,L1,True,0.528,True,0.0901639344262295,True,0.2105263157894736
2070,8.0,ST2131,L2,True,0.424,True,0.0612244897959183,True,0.0785714285714285
2071,9.0,ST2132,L1,True,0.5617715617715617,True,0.1917098445595854,True,0.2389937106918239
2072,10.0,ST2334,L1,True,0.7875,True,0.2612612612612612,True,0.6071428571428571
2073,11.0,ST2334,L2,True,0.6571428571428571,True,0.143646408839779,True,0.464968152866242
2074,12.0,ST3131,L1,True,0.4827586206896552,True,0.1421319796954314,True,0.1363636363636363
2075,13.0,ST3236,L1,True,0.2785714285714286,True,0.2075471698113207,True,0.2439024390243902
2076,14.0,ST3239,L1,True,0.3230769230769231,True,0.053763440860215,True,0.0449438202247191
2077,15.0,ST3248,L1,True,0.6,True,0.2142857142857142,True,0.2666666666666666
2078,16.0,ST4231,L1,True,0.4545454545454545,True,0.1833333333333333,True,0.1764705882352941
2079,17.0,ST4233,L1,True,0.1,,,True,0.125
2080,1.0,ST4250,L1,True,0.1153846153846153,True,0.0254237288135593,True,0.0347826086956521
2081,1.0,SW1101E,L1,True,0.6285714285714286,True,0.5384615384615384,False,2.875
2082,2.0,SW2101,L1,True,0.8,,,True,0.1111111111111111
2083,3.0,SW2104,L1,True,0.26,True,0.1351351351351351,True,0.09375
2084,4.0,SW2105,L1,True,0.6,True,0.0526315789473684,True,0.1111111111111111
2085,5.0,SW2106,L1,True,0.38,,,True,0.0625
2086,6.0,SW3101,L1,True,0.12,True,0.1333333333333333,True,0.0256410256410256
2087,7.0,SW3105,L1,True,0.46,True,0.0714285714285714,True,0.037037037037037
2088,8.0,SW3205,L1,True,0.4285714285714285,True,0.2758620689655172,True,0.15
2089,9.0,SW3214,L1,True,0.08,,,,
2090,10.0,SW3217,L1,True,0.32,True,0.0285714285714285,True,0.2352941176470588
2091,11.0,SW4102,E1,True,0.21875,True,0.72,,
2092,,SW4102HM,E1,,,True,0.125,,
2093,12.0,SW4103,E1,True,0.40625,True,0.2631578947368421,,
2094,13.0,SW4213,E1,True,0.09375,True,0.0689655172413793,True,0.037037037037037
2095,14.0,SW4213HM,E1,True,0.25,True,0.1666666666666666,,
2096,15.0,SW4223,E1,True,0.21875,True,0.52,True,0.25
2097,16.0,SW4223HM,E1,True,0.125,,,,
2098,17.0,SW4224,E1,True,0.59375,True,0.4615384615384615,,
2099,1.0,SW4224HM,E1,True,0.5,,,,
2100,2.0,SW4225,E1,True,0.4375,True,0.1052631578947368,,
2101,3.0,SW4225HM,E1,True,0.375,,,True,0.2
2102,9.0,TBA2105,L1,True,0.4,,,True,0.2666666666666666
2103,10.0,TBA3222,L1,True,0.4705882352941176,True,0.1111111111111111,True,0.125
2104,11.0,TBA4220,L1,True,0.24,,,True,0.0526315789473684
2105,12.0,TBA4230,L1,True,0.3823529411764705,True,0.15,True,0.1764705882352941
2106,13.0,TCE2155,L1,True,0.5483870967741935,True,0.7857142857142857,,
2107,14.0,TCE2183,L1,True,0.3611111111111111,True,0.4347826086956521,True,0.25
2108,15.0,TCE2184,L1,True,0.5714285714285714,True,0.8,,
2109,16.0,TCE3132,L1,True,0.4666666666666667,True,0.5625,True,0.2857142857142857
2110,17.0,TCE3155,L1,True,0.4516129032258064,True,0.5294117647058824,True,0.375
2111,1.0,TCE4103,L1,True,0.84,True,0.5,True,0.5
2112,2.0,TCE4282,L1,True,1.0,,,,
2113,3.0,TCE5510,L1,True,0.25,True,0.0666666666666666,True,0.0714285714285714
2114,4.0,TCN3121,L1,True,0.6,True,0.375,,
2115,5.0,TCN3132,L1,True,0.5555555555555556,True,0.5,True,0.3333333333333333
2116,6.0,TCN3421,L1,True,0.45,True,0.3636363636363636,True,0.1666666666666666
2117,7.0,TCN4122,L1,True,0.65,True,0.5714285714285714,True,0.1666666666666666
2118,8.0,TCN4208,L1,True,0.2444444444444444,True,0.2647058823529412,True,0.2083333333333333
2119,9.0,TCN4215,L1,True,0.1333333333333333,,,,
2120,10.0,TCN4242,L1,True,0.2,True,0.2857142857142857,True,0.2692307692307692
2121,11.0,TCN4246,L1,True,0.0666666666666666,,,,
2122,,TCX1003,L1,,,True,0.0833333333333333,,
2123,12.0,TCX2005,L1,True,0.6,,,,
2124,13.0,TEE2003,L1,True,0.8285714285714286,True,0.3333333333333333,,
2125,,TEE2027,L1,,,True,0.125,,
2126,14.0,TEE2028,L1,True,0.8857142857142857,True,0.5,,
2127,15.0,TEE3201,L1,True,0.5555555555555556,True,0.0952380952380952,,
2128,16.0,TEE3506,L1,True,0.8571428571428571,True,0.6,,
2129,17.0,TEE4204,L1,True,0.2,,,,
2130,1.0,TEE4211,L1,True,0.6444444444444445,True,0.375,True,0.1
2131,2.0,TEE4436,L1,True,0.5111111111111111,True,0.1739130434782608,,
2132,3.0,TIC1001,L1,True,0.1621621621621621,True,0.064516129032258,True,0.0689655172413793
2133,,TIC1101,L1,,,,,True,0.125
2134,4.0,TIC2001,L1,True,0.6,True,0.1111111111111111,,
2135,5.0,TIC2002,L1,True,0.4827586206896552,True,0.1333333333333333,True,0.1538461538461538
2136,,TIC2101,L1,,,,,True,1.0
2137,6.0,TIC2301,L1,True,0.2,,,True,0.1111111111111111
2138,7.0,TIC2601,L1,True,0.5,True,0.074074074074074,,
2139,8.0,TIC2901,L1,True,0.4166666666666667,True,0.0857142857142857,True,0.03125
2140,9.0,TIC4004,L1,True,0.6857142857142857,True,0.0909090909090909,,
2141,10.0,TIC4303,L1,True,0.5384615384615384,True,0.0666666666666666,,
2142,11.0,TIC4305,L1,True,0.7333333333333333,True,0.25,,
2143,12.0,TIE2010,L1,True,0.25,True,0.1,,
2144,13.0,TIE2030,L1,True,0.0833333333333333,True,0.0434782608695652,,
2145,14.0,TIE2110,L1,True,0.76,,,,
2146,15.0,TIE2130,L1,True,0.282051282051282,True,0.1923076923076923,True,0.1428571428571428
2147,16.0,TIE3101,L1,True,0.88,,,True,0.3333333333333333
2148,17.0,TIE3110,L1,True,0.65625,True,0.0909090909090909,True,0.1
2149,1.0,TIE4203,L1,True,0.7714285714285715,True,0.375,True,0.4
2150,2.0,TIE4230,L1,True,0.36,True,0.125,True,0.0714285714285714
2151,3.0,TIE4240,L1,True,0.5,True,0.24,True,0.1052631578947368
2152,4.0,TIE4252,L1,True,0.5142857142857142,True,0.0555555555555555,True,0.0588235294117647
2153,5.0,TMA2103,L1,True,0.8222222222222222,True,1.0,True,1.0
2154,,TME2121,L1,,,True,0.25,,
2155,6.0,TME2142,L1,True,0.6071428571428571,True,0.1818181818181818,True,0.2222222222222222
2156,7.0,TME3242,L1,True,0.5142857142857142,True,0.0588235294117647,True,0.0625
2157,8.0,TME3261,L1,True,0.6285714285714286,True,0.1538461538461538,True,0.0909090909090909
2158,9.0,TME3273,L1,True,1.0,True,1.0,,
2159,10.0,TME4223,L1,True,0.2857142857142857,True,0.04,True,0.0833333333333333
2160,11.0,TME4245,L1,True,0.064516129032258,,,,
2161,,TRA2101,L1,,,True,0.5205479452054794,True,0.4
2162,,TRA3204,E1,,,True,0.4666666666666667,True,0.5625
2163,7.0,TS1101E,L1,True,0.1470588235294117,True,0.4583333333333333,True,0.5384615384615384
2164,8.0,TS2233,E1,True,0.2162162162162162,True,0.1111111111111111,True,0.125
2165,9.0,TS2240,L1,True,0.7058823529411765,True,0.2,True,1.0
2166,10.0,TS3222,E1,True,0.6,,,True,0.25
2167,11.0,TS3243,E1,True,0.2,True,0.15,True,0.1764705882352941
2168,12.0,TS3246,E1,True,0.3103448275862069,True,0.1904761904761904,True,0.2222222222222222
2169,13.0,TS4212,E1,True,0.0869565217391304,,,False,inf
2170,14.0,TS4221,E1,True,0.0869565217391304,,,,
2171,12.0,TSC3226,L1,True,0.5,True,0.2666666666666666,,
2172,13.0,TTG1401,L1,True,0.125,,,,
2173,14.0,TTG2401,L1,True,0.6052631578947368,True,0.9333333333333332,,
2174,,UTC1402,E1,,,True,0.3636363636363636,True,0.4444444444444444
2175,,UTC1402,E2,,,False,1.3636363636363635,True,0.25
2176,,UTC1409,E1,,,False,1.2,True,1.0
2177,,UTC1409,E2,,,True,0.8,True,0.2
2178,,UTC1409,E3,,,False,1.7,False,1.4
2179,,UTC1416,E1,,,False,3.5,False,5.0
2180,,UTC1416,E2,,,False,2.0,False,2.0
2181,,UTC1421,E1,,,True,0.1818181818181818,,
2182,,UTC1421,E2,,,False,1.0909090909090908,True,1.0
2183,,UTC1702B,E1,,,False,7.714285714285714,False,7.5
2184,,UTC1702C,E1,,,True,0.4444444444444444,,
2185,,UTC1702D,E1,,,True,0.5555555555555556,True,0.1428571428571428
2186,,UTC1702D,E2,,,False,1.1111111111111112,True,1.0
2187,,UTC1702E,E1,,,True,0.2222222222222222,,
2188,,UTC1702E,E2,,,True,0.5714285714285714,True,0.4
2189,,UTC1702F,E1,,,False,2.0,False,2.0
2190,,UTC1702G,E1,,,True,0.6666666666666666,True,0.3333333333333333
2191,,UTC1702G,E2,,,False,1.2222222222222223,False,1.5
2192,,UTC2400,E1,,,False,1.4,True,1.0
2193,,UTC2400,E2,,,False,3.3333333333333335,False,1.6666666666666667
2194,,UTC2402,E1,,,True,0.25,,
2195,,UTC2402,E2,,,False,1.3333333333333333,True,0.6666666666666666
2196,,UTC2402,E3,,,True,0.75,True,0.1666666666666666
2197,,UTC2402,E4,,,True,0.75,True,0.2
2198,,UTC2412,E1,,,False,1.8,False,1.5
2199,,UTC2412,E2,,,False,4.0,False,2.75
2200,,UTC2416,E1,,,False,2.2,False,1.75
2201,,UTC2416,E2,,,True,0.6,True,1.0
2202,,UTC2416,E3,,,False,2.4,False,1.75
2203,,UTC2417,E1,,,False,2.5,True,0.6
2204,,UTC2700,E1,,,True,0.3333333333333333,True,0.0833333333333333
2205,,UTC2716,E1,,,False,1.75,False,1.6
2206,,UTC2722,E1,,,False,2.75,False,6.0
2207,,UTC2723,E1,,,True,0.5555555555555556,True,0.6
2208,,UTC2728,E1,,,False,1.8888888888888888,False,1.7142857142857142
2209,,UTC2728,E2,,,False,1.3333333333333333,True,0.3333333333333333
2210,,UTC2729,E1,,,False,1.6666666666666667,False,1.3333333333333333
2211,,UTS2400,E1,,,False,3.5,True,1.0
2212,,UTS2402,E2,,,False,1.5,True,0.6666666666666666
2213,,UTS2402,E3,,,True,1.0,,
2214,,UTS2402,E4,,,True,1.0,,
2215,,UTS2409,E1,,,False,1.6666666666666667,,
2216,,UTS2409,E2,,,False,2.6666666666666665,False,2.0
2217,,UTS2411,E1,,,False,1.3333333333333333,,
2218,,UTS2411,E2,,,True,0.3333333333333333,,
2219,,UTS2411,E3,,,True,1.0,True,0.6666666666666666
2220,,UTS2414,E1,,,False,2.0,False,1.6666666666666667
2221,,UTS2414,E2,,,False,7.0,False,2.0
2222,,UTS2706,E1,,,False,1.2222222222222223,True,0.2857142857142857
2223,,UTS2706,E2,,,False,1.3333333333333333,True,1.0
2224,,UTS2711,E1,,,False,1.2222222222222223,True,0.6666666666666666
2225,,UTS2713,E1,,,True,0.8888888888888888,True,0.7142857142857143
2226,,UTS2714,E1,,,True,0.7777777777777778,,
2227,,UTS2716,E1,,,False,2.3333333333333335,False,3.2
2228,,UTW1001A,S1,,,True,0.3,False,1.2
2229,,UTW1001A,S2,,,False,1.3,True,0.75
2230,,UTW1001A,S3,,,False,1.2,True,0.75
2231,,UTW1001C,S1,,,False,2.375,False,2.4
2232,,UTW1001C,S2,,,False,2.125,False,1.6
2233,,UTW1001C,S3,,,False,3.0,False,2.0
2234,,UTW1001I,S1,,,True,0.8,True,0.4
2235,,UTW1001I,S2,,,True,0.3,,
2236,,UTW1001I,S3,,,False,1.1,True,0.5
2237,,UTW1001J,S1,,,False,1.5,True,0.75
2238,,UTW1001K,S1,,,True,0.5,True,0.1111111111111111
2239,,UTW1001K,S2,,,True,0.9,True,0.75
2240,,UTW1001K,S3,,,True,0.4,True,0.6666666666666666
2241,,UTW1001K,S4,,,True,0.2,,
2242,,UTW1001P,S1,,,False,2.1,False,3.3333333333333335
2243,,UTW1001P,S2,,,False,1.8,False,2.3333333333333335
2244,,UTW1001P,S3,,,False,1.4,False,2.0
2245,,UTW1001Q,S1,,,True,0.4166666666666667,,
2246,,UTW1001Q,S2,,,True,0.9166666666666666,True,0.5
2247,,UTW1001T,S1,,,False,3.25,False,2.6666666666666665
2248,,UTW1001T,S2,,,False,4.25,False,3.2
2249,,UTW1001T,S3,,,False,3.625,False,4.2
2250,,UTW1001T,S4,,,False,2.875,False,2.8
2251,1.0,YCT3201,E1,True,0.1666666666666666,,,,
2252,2.0,YHU2215,E1,False,1.0833333333333333,,,False,inf
2253,3.0,YHU2293,E1,True,0.5555555555555556,True,0.25,True,1.0
2254,4.0,YHU2319,E1,True,0.0555555555555555,True,0.0555555555555555,,
2255,5.0,YHU2336,E1,True,0.6666666666666666,,,,
2256,6.0,YHU3211,E1,True,0.0555555555555555,,,,
2257,7.0,YHU3221,E1,True,0.4444444444444444,,,,
2258,8.0,YHU3293,E1,True,0.2777777777777778,True,0.0769230769230769,,
2259,9.0,YHU3338,E1,True,0.3333333333333333,,,,
2260,10.0,YHU3361,E1,True,0.4166666666666667,True,0.2857142857142857,,
2261,11.0,YHU3370,E1,True,0.8333333333333334,False,1.6666666666666667,,
2262,12.0,YHU3377,E1,True,0.25,True,0.2222222222222222,,
2263,13.0,YHU3382,E1,True,0.6666666666666666,True,0.5,,
2264,14.0,YHU3385,E1,True,0.9444444444444444,True,1.0,,
2265,15.0,YHU3398,E1,True,0.2777777777777778,,,True,0.0769230769230769
2266,16.0,YHU3400,E1,True,0.2222222222222222,True,0.0714285714285714,True,0.0769230769230769
2267,17.0,YHU3401,E1,True,0.1666666666666666,,,,
2268,18.0,YHU3402,E1,True,0.8333333333333334,,,True,0.1666666666666666
2269,,YHU3403,E1,,,,,True,0.2777777777777778
2270,19.0,YHU4206,E1,True,0.3888888888888889,True,0.0833333333333333,True,0.0833333333333333
2271,20.0,YHU4243,E1,True,0.1666666666666666,True,0.1,,
2272,21.0,YHU4278,E1,True,0.1875,,,,
2273,22.0,YHU4279,E1,True,0.2941176470588235,,,,
2274,1.0,YID2201,E1,True,0.5,,,,
2275,2.0,YID2207,E1,True,0.7777777777777778,,,,
2276,3.0,YID2216,E1,True,0.2222222222222222,True,0.1333333333333333,,
2277,4.0,YID3218,E1,True,0.2777777777777778,True,0.1538461538461538,True,0.0909090909090909
2278,5.0,YID3221,E1,True,0.8,True,1.0,False,inf
2279,6.0,YID3228,E1,True,0.3333333333333333,,,True,0.0833333333333333
2280,7.0,YID3231,E1,True,0.1666666666666666,,,,
2281,8.0,YID3232,E1,True,0.2777777777777778,True,0.1428571428571428,True,0.1538461538461538
2282,9.0,YIR3301,E1,True,0.1111111111111111,,,,
2283,,YIR3301G,E1,,,,,True,0.0555555555555555
2284,10.0,YLC3205,E1,True,0.2222222222222222,,,,
2285,11.0,YLN1201,E1,False,1.0666666666666669,,,False,inf
2286,12.0,YSC2209,E1,True,0.2777777777777778,True,0.0769230769230769,,
2287,13.0,YSC2221,E1,True,0.1666666666666666,True,0.4,True,0.2222222222222222
2288,14.0,YSC2227,E1,True,0.1111111111111111,True,0.1875,,
2289,15.0,YSC2229,E1,True,0.1666666666666666,,,,
2290,16.0,YSC2232,E1,True,0.3888888888888889,True,0.0909090909090909,True,0.0909090909090909
2291,17.0,YSC2243,E1,True,0.1666666666666666,,,,
2292,18.0,YSC2252,E1,True,0.1666666666666666,True,0.1333333333333333,True,0.0769230769230769
2293,19.0,YSC3206,E1,True,0.1666666666666666,True,0.0625,,
2294,20.0,YSC3257,E1,True,0.0833333333333333,True,0.1818181818181818,,
2295,21.0,YSC3259,E1,True,0.1111111111111111,,,,
2296,22.0,YSC3267,E1,True,0.0555555555555555,,,,
2297,1.0,YSC4211E,E1,True,0.1666666666666666,,,,
2298,2.0,YSC4211F,E1,True,0.25,,,,
2299,3.0,YSC4216,E1,True,0.2941176470588235,True,0.0769230769230769,True,0.1666666666666666
2300,4.0,YSC4217,E1,True,0.2857142857142857,,,,
2301,5.0,YSC4231,E1,True,0.375,True,0.2857142857142857,True,0.2
2302,6.0,YSC4233,E1,True,0.2142857142857142,,,,
2303,7.0,YSC4238,E1,True,0.0625,True,0.0625,,
2304,8.0,YSC4240,E1,True,0.4,,,,
2305,9.0,YSC4243,E1,True,0.2777777777777778,,,True,0.0769230769230769
2306,10.0,YSC4244,E1,True,0.1666666666666666,True,0.0666666666666666,,
2307,11.0,YSS2202,E1,True,0.4444444444444444,True,0.0909090909090909,True,0.1
2308,12.0,YSS2203,E1,True,0.1666666666666666,,,True,0.0769230769230769
2309,13.0,YSS2212,E1,True,0.3888888888888889,,,,
2310,14.0,YSS2214,E1,True,0.1666666666666666,,,,
2311,15.0,YSS2228,E1,False,1.1111111111111112,True,0.6,,
2312,16.0,YSS2234,E1,False,1.5,True,0.4,True,0.1666666666666666
2313,17.0,YSS3202,E1,False,1.7222222222222223,False,3.5,False,inf
2314,18.0,YSS3217,E1,True,0.1111111111111111,True,0.0666666666666666,True,0.0714285714285714
2315,19.0,YSS3222,E1,True,0.6666666666666666,,,,
2316,20.0,YSS3231,E1,False,1.2777777777777777,True,1.0,False,inf
2317,,YSS3231,E2,,,True,0.2222222222222222,True,0.0666666666666666
2318,21.0,YSS3235,E1,True,0.2222222222222222,,,,
2319,22.0,YSS3243,E1,True,0.4444444444444444,True,0.1,,
