,Unnamed: 0,course_code,course_class,Rd1_TF,Rd1_rate,Rd0_TF,Rd0_rate,Rd2_TF,Rd2_rate,Rd3_TF,Rd3_rate
1882,8.0,PS3311,L1,True,0.1818181818181818,True,0.4594594594594595,True,0.0526315789473684,True,0.1111111111111111
1883,,PS4201,E1,,,,,True,1.0,,
1884,9.0,PS4201HM,E1,True,0.8181818181818182,False,1.28,False,2.0,False,inf
1885,,PS4203,E1,,,,,False,2.0,False,inf
1886,10.0,PS4203HM,E1,False,1.6153846153846154,False,1.92,False,2.5,False,4.0
1887,,PS4209,E1,,,,,,,True,0.2
1888,11.0,PS4209HM,E1,True,0.0952380952380952,True,0.4,True,0.1052631578947368,True,0.125
1889,,PS4229,E1,,,,,True,1.0,,
1890,12.0,PS4229HM,E1,True,0.5,False,1.2,True,1.0,True,1.0
1891,,PS4308,E1,,,,,,,True,0.4
1892,13.0,PS4308HM,E1,True,0.2666666666666666,True,0.76,False,1.6,False,2.0
1893,,PS4311,E1,,,,,True,1.0,,
1894,14.0,PS4311HM,E1,True,0.6153846153846154,False,1.36,True,0.75,False,1.3333333333333333
1895,,PS4881G,E1,,,,,True,0.3333333333333333,,
1896,15.0,PS4881GHM,E1,False,4.6,False,2.04,False,4.25,False,4.5
1897,,PS4882A,E1,,,,,,,False,inf
1898,16.0,PS4882AHM,E1,False,1.3,False,1.8,False,2.0,False,inf
1899,17.0,PS4882DHM,E1,False,1.7272727272727273,False,1.72,,,False,inf
1900,,PS4884,E1,,,,,False,1.5,,
1901,1.0,PS4884HM,E1,True,0.6153846153846154,False,1.2,False,2.5,False,inf
1902,2.0,PS5111R,E1,True,0.8,,,False,2.0,,
1903,3.0,PS5312R,E1,True,0.4,,,True,0.25,True,0.3333333333333333
1904,4.0,PS5314R,E1,True,0.2,,,,,,
1905,6.0,QF1100,L1,False,14.25,True,0.993975903614458,False,7.166666666666667,False,16.0
1906,7.0,QF2104,L1,True,0.2093023255813953,True,0.5257142857142857,True,0.0714285714285714,True,0.2307692307692307
1907,8.0,QF4102,L1,True,0.0116279069767441,True,0.1052631578947368,,,,
1908,9.0,QF4103,L1,True,0.4615384615384615,True,0.6486486486486487,True,0.1538461538461538,True,0.0909090909090909
1909,,QT5101,L1,,,,,,,False,inf
1910,12.0,RE2701,L1,True,0.275,True,0.7153284671532847,True,0.4827586206896552,True,0.2580645161290322
1911,13.0,RE2702,L1,True,0.5,True,0.8285714285714286,True,0.25,True,0.1818181818181818
1912,14.0,RE2705,L1,True,0.4722222222222222,True,0.5764705882352941,True,0.2083333333333333,True,0.9523809523809524
1913,15.0,RE2707,L1,True,0.131578947368421,True,0.5125,True,0.09375,True,0.2068965517241379
1914,16.0,RE2708,L1,True,0.3428571428571428,True,0.7307692307692307,True,0.0416666666666666,True,0.5217391304347826
1915,17.0,RE3701,L1,True,0.2127659574468085,True,0.5619047619047619,True,0.2631578947368421,True,0.5
1916,1.0,RE3702,L1,True,0.1551724137931034,True,0.6,True,0.04,True,0.0227272727272727
1917,2.0,RE3703,L1,True,0.3235294117647059,True,0.5875,True,0.0434782608695652,True,0.0434782608695652
1918,3.0,RE3704,L1,True,0.1923076923076923,True,0.4333333333333333,True,0.0217391304347826,True,0.0888888888888888
1919,4.0,RE3803,L1,True,0.8666666666666667,True,0.9032258064516128,True,0.8333333333333334,False,6.0
1920,5.0,RE3807,L1,True,0.95,False,1.325,True,0.6666666666666666,True,1.0
1921,6.0,RE3901,L1,False,1.04,False,2.4242424242424243,True,0.7058823529411765,False,2.0
1922,7.0,RE4701,L1,True,0.75,True,0.925,True,0.6,True,0.75
1923,8.0,RE4702,L1,True,0.375,True,0.9071428571428573,True,0.5333333333333333,True,0.7777777777777778
1924,9.0,RE4803,L1,False,1.1875,True,0.9705882352941176,True,0.5384615384615384,False,1.3333333333333333
1925,10.0,RE4804,L1,True,0.5185185185185185,True,0.2368421052631578,,,,
1926,,RVX1000,S1,,,,,True,0.8,True,0.6666666666666666
1927,,RVX1000,S2,,,,,True,0.5,True,0.3333333333333333
1928,,RVX1001,S1,,,,,False,2.4285714285714284,False,2.75
1929,,RVX1001,S2,,,,,False,4.0,False,3.25
1930,,RVX1001,S3,,,,,False,3.0,False,3.5
1931,,RVX1002,S1,,,,,True,0.7,True,0.75
1932,,RVX1002,S2,,,,,False,1.1,True,0.5
1933,,RVX1002,S3,,,,,True,0.3333333333333333,True,0.3333333333333333
1934,,RVX1004,S1,,,,,False,2.142857142857143,False,1.2
1935,,RVX1004,S2,,,,,True,0.7,True,1.0
1936,,RVX1004,S3,,,,,False,2.142857142857143,True,1.0
1937,5.0,SC1101E,L1,True,0.3333333333333333,True,0.023076923076923,True,0.5614035087719298,False,1.04
1938,6.0,SC2204,L1,True,0.5,False,1.0333333333333334,True,0.5,False,2.75
1939,7.0,SC2205,L1,True,0.75,True,0.9166666666666666,True,0.4,True,0.4
1940,8.0,SC2209,L1,False,1.625,True,0.72,False,4.0,False,inf
1941,9.0,SC2220,L1,True,0.45,True,0.525,True,0.6923076923076923,False,1.3333333333333333
1942,10.0,SC2222,L1,True,0.3157894736842105,True,0.4,True,1.0,False,5.0
1943,11.0,SC2227,L1,False,2.0,True,0.90625,False,2.6666666666666665,False,inf
1944,12.0,SC3101,L1,True,0.8571428571428571,True,0.8421052631578947,True,0.2,True,0.4
1945,13.0,SC3203,L1,True,0.1052631578947368,True,0.4516129032258064,True,0.1052631578947368,True,0.1052631578947368
1946,14.0,SC3206,L1,True,1.0,True,0.896551724137931,True,0.25,True,0.4
1947,15.0,SC3209,L1,True,0.1875,True,0.6285714285714286,True,0.0714285714285714,True,0.0714285714285714
1948,16.0,SC3211,L1,True,0.3076923076923077,True,0.5862068965517241,True,0.2,True,0.2222222222222222
1949,17.0,SC3216,L1,True,0.6,True,0.85,True,0.8571428571428571,False,1.5
1950,,SC3219,L1,,,False,1.7741935483870968,True,0.6666666666666666,False,9.0
1951,1.0,SC3226,L1,True,0.1363636363636363,True,0.3870967741935484,,,True,0.05
1952,2.0,SC3228,L1,True,0.1538461538461538,True,0.2727272727272727,True,0.0416666666666666,True,0.0434782608695652
1953,3.0,SC4101HM,L1,True,0.25,True,0.9166666666666666,,,,
1954,,SC4202,E1,,,True,0.4,True,0.25,,
1955,,SC4202HM,E1,,,True,0.5,True,0.15,,
1956,4.0,SC4203,E1,True,0.5,True,0.2,,,,
1957,5.0,SC4203HM,E1,False,3.0,True,0.95,False,2.0,False,inf
1958,6.0,SC4204HM,E1,True,0.3157894736842105,True,0.5,,,True,0.375
1959,7.0,SC4211,E1,True,0.2,,,,,,
1960,,SC4211HM,E1,,,True,0.425,,,,
1961,8.0,SC4218,E1,True,0.2,True,0.2,,,,
1962,9.0,SC4218HM,E1,True,0.2,True,0.625,True,0.125,True,0.2
1963,10.0,SC4219,E1,True,0.5,True,0.6,True,1.0,,
1964,11.0,SC4219HM,E1,True,0.1666666666666666,True,0.85,True,0.25,True,0.6666666666666666
1965,12.0,SC4220,E1,True,0.2,,,,,,
1966,,SC4220HM,E1,,,True,0.525,True,0.0476190476190476,True,0.1
1967,,SC4222,E1,,,True,0.2,,,,
1968,13.0,SC4222HM,E1,True,0.03125,True,0.3,True,0.03125,True,0.1290322580645161
1969,14.0,SC4228,E1,True,0.5,True,0.8,,,,
1970,15.0,SC4228HM,E1,True,0.8,True,0.9,False,1.3333333333333333,False,inf
1971,3.0,SE1101E,L1,True,0.088235294117647,,,True,0.2903225806451613,True,0.2790697674418604
1972,4.0,SE2214,E1,True,0.2105263157894736,True,0.05,True,0.3333333333333333,True,0.625
1973,5.0,SE2217,L1,True,0.16,True,0.2424242424242424,True,0.0476190476190476,True,0.1333333333333333
1974,6.0,SE2224,E1,True,0.1304347826086956,True,0.12,True,0.25,True,0.1666666666666666
1975,7.0,SE3214,L1,True,0.25,True,0.4,True,0.1428571428571428,True,0.0833333333333333
1976,8.0,SE3232,L1,True,0.2857142857142857,True,0.6956521739130435,False,1.8,True,1.0
1977,9.0,SE4101HM,E1,True,0.0666666666666666,True,0.25,,,,
1978,,SE4212HM,E1,,,True,0.1,,,,
1979,,SE4225HM,E1,,,True,0.3,,,,
1980,,SE4227,E1,,,,,True,0.5,,
1981,,SE4227HM,E1,,,True,0.1,True,0.2222222222222222,True,0.1428571428571428
1982,16.0,SN1101E,L1,True,0.0204081632653061,,,True,0.0833333333333333,True,0.125
1983,17.0,SN2278,E1,True,0.0526315789473684,True,0.1,True,0.1578947368421052,True,0.125
1984,1.0,SN2280,L1,True,0.025,,,True,0.0256410256410256,True,0.0263157894736842
1985,,SN3223,E1,,,True,0.2666666666666666,True,0.125,,
1986,2.0,SN3274,E1,True,0.125,True,0.04,True,0.4761904761904761,True,0.5
1987,,SP1541,S01,,,True,0.8823529411764706,,,True,1.0
1988,,SP1541,S02,,,False,1.0555555555555556,,,True,1.0
1989,2.0,SP1541,S03,True,0.5,,,True,0.125,True,0.5714285714285714
1990,,SP1541,S04,,,True,0.6666666666666666,,,,
1991,,SP1541,S05,,,True,0.6666666666666666,,,,
1992,3.0,SP1541,S06,True,0.25,,,True,0.1666666666666666,False,inf
1993,,SP1541,S07,,,True,0.8888888888888888,,,,
1994,,SP1541,S08,,,False,1.2941176470588236,,,True,1.0
1995,4.0,SP1541,S09,False,4.0,False,1.0555555555555556,,,,
1996,5.0,SP1541,S10,False,4.0,False,1.4,,,,
1997,,SP1541,S11,,,True,0.8888888888888888,True,1.0,,
1998,6.0,SP1541,S12,True,0.8125,,,False,1.5,,
1999,7.0,SP1541,S13,False,1.5,True,0.8125,False,3.0,,
2000,,SP1541,S14,,,True,0.8823529411764706,,,True,1.0
2001,8.0,SP1541,S15,True,0.9375,,,,,,
2002,,SP1541,S16,,,False,1.0625,,,,
2003,9.0,SP1541,S17,False,inf,True,0.8333333333333334,True,1.0,,
2004,10.0,SP1541,S18,False,2.0,True,0.6111111111111112,,,,
2005,11.0,SP1541,S19,True,1.0,True,0.5882352941176471,False,2.0,,
2006,,SP1541,S20,,,True,1.0,,,,
2007,12.0,SP1541,S21,False,1.5,True,0.4666666666666667,,,,
2008,13.0,SP1541,S22,True,1.0,True,0.5555555555555556,,,,
2009,14.0,SP1541,S23,False,2.0,False,1.0625,False,2.0,,
2010,15.0,SP1541,S24,True,0.875,,,,,,
2011,16.0,SP1541,S25,True,1.0,True,0.6111111111111112,,,,
2012,17.0,SP1541,S26,True,0.75,True,0.6111111111111112,,,,
2013,1.0,SP1541,S27,True,0.8181818181818182,True,0.2222222222222222,True,1.0,,
2014,2.0,SP1541,S28,False,3.0,True,0.75,,,True,1.0
2015,3.0,SP1541,S29,False,3.0,True,0.7222222222222222,False,2.0,,
2016,,SP1541,S30,,,False,1.3529411764705883,,,True,1.0
2017,4.0,SP1541,S31,True,0.3125,,,True,0.8,True,1.0
2018,,SP1541,S32,,,True,0.875,,,True,1.0
2019,5.0,SP1541,S33,True,0.9333333333333332,,,,,True,1.0
2020,13.0,SP2271,L1,True,0.575,,,True,0.1309523809523809,True,0.4210526315789473
2021,14.0,SP2274,L1,True,0.58,,,True,0.4347826086956521,False,1.5
2022,15.0,SP2274,L3,True,0.2,,,True,0.175,True,0.0769230769230769
2023,16.0,SP2402,L1,True,0.4680851063829787,True,0.2166666666666666,True,0.625,True,0.2307692307692307
2024,14.0,SP3203,L1,True,0.1724137931034483,True,0.325,True,0.0416666666666666,,
2025,14.0,SPH2001,L1,True,0.0348837209302325,,,True,0.3411764705882353,True,0.3214285714285714
2026,15.0,SPH2002,L1,True,0.0595238095238095,,,True,0.4050632911392405,True,0.0930232558139534
2027,,SPH2003,L1,,,,,True,0.0980392156862745,True,0.217391304347826
2028,16.0,SPH2004,L1,True,0.0526315789473684,,,True,0.75,False,1.75
2029,,SPH2005,L1,,,,,False,1.096774193548387,False,2.0
2030,,SPH2203,L1,,,,,True,0.25,True,0.1428571428571428
2031,17.0,SPH2301,L1,True,0.0384615384615384,,,True,0.4615384615384615,True,0.4117647058823529
2032,1.0,SPH2401,L1,True,0.037037037037037,,,True,0.4615384615384615,True,0.1538461538461538
2033,,SPH2402,L1,,,,,True,0.02,,
2034,2.0,SPH3203,L1,True,0.0285714285714285,,,True,0.0909090909090909,True,0.0666666666666666
2035,,SPH3204,L1,,,,,True,0.1935483870967742,True,0.0384615384615384
2036,,SPH3401,L1,,,,,True,0.15,True,0.1666666666666666
2037,3.0,SPH3403,L1,True,0.09375,,,True,0.3103448275862069,True,0.0454545454545454
2038,12.0,ST1131,L1,True,0.0780487804878048,True,0.1244979919678714,True,0.1865284974093264,True,0.1419354838709677
2039,13.0,ST2131,L1,True,0.5454545454545454,False,1.0347222222222223,True,0.0789473684210526,True,0.1714285714285714
2040,14.0,ST2131,L2,True,0.1527777777777778,True,0.5310344827586206,True,0.1129032258064516,True,0.1428571428571428
2041,15.0,ST2132,L1,True,0.1132075471698113,True,0.5095238095238095,True,0.0812182741116751,True,0.1452513966480447
2042,16.0,ST2334,L1,False,3.3125,True,0.9833333333333332,False,3.0588235294117645,False,4.076923076923077
2043,17.0,ST2334,L2,False,3.0,True,0.9604651162790696,False,2.3043478260869565,False,3.4
2044,18.0,ST3131,L1,True,0.1052631578947368,True,0.5044776119402985,True,0.1104651162790697,True,0.1602564102564102
2045,19.0,ST3236,L1,True,0.0833333333333333,True,0.22,True,0.0657894736842105,True,0.2465753424657534
2046,1.0,ST3239,L1,True,0.1078431372549019,True,0.175,True,0.0306122448979591,True,0.0927835051546391
